StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
812859,12,20001421,1,2021,Cedi Osman,CLE,SF,15,20000012,2021-03-06T03:15:16,35,1088.0,1395,14,209.8,563.2,57.6,72.2,101.8,237.6,66.2,108.0,325.6,51.2,60.2,75.6,122.8,37.0,160.5,197.5,6.9,20.5,12.3,143.5,46.3,9.5,57.1,109.6,587.9,596.5,76.1,20.8,23.9,3.9,1.0,13.5,31.4,1140.4,1182.7,1140.4,-290.1,2.4,0.0,1182.7,False,,Scrambled
812825,13,20001424,1,2021,Myles Turner,IND,C,33,20000013,2021-03-06T03:15:15,33,1532.5,1602,65,240.7,496.8,74.7,86.3,166.6,260.8,98.6,74.1,236.1,48.5,129.6,166.6,120.0,69.4,263.9,333.3,11.6,28.7,18.1,46.3,52.5,171.3,69.4,180.5,685.1,570.2,92.7,29.5,9.6,3.8,14.3,16.7,26.8,1756.2,1637.1,1756.2,58.6,10.8,0.0,1637.1,False,,Scrambled
812880,10,20001427,1,2021,Stanley Johnson,TOR,SF,2,20000010,2021-03-06T03:15:16,32,432.2,680,40,47.8,120.4,61.3,81.2,17.0,43.2,60.6,30.9,77.2,61.7,17.0,21.6,121.3,21.6,83.3,104.9,8.2,21.7,13.3,63.3,37.0,13.9,33.9,75.6,143.5,129.9,85.5,16.4,18.9,6.3,5.0,32.0,16.1,483.1,469.8,483.1,-71.0,0.0,0.0,469.8,False,,Scrambled
813093,30,20001429,1,2021,Nemanja Bjelica,SAC,PF,1,20000030,2021-03-06T03:15:16,19,481.4,526,88,89.5,185.2,74.5,84.9,66.3,115.7,88.4,23.1,69.4,51.4,46.3,58.6,121.7,30.9,92.6,123.4,15.1,30.9,20.1,64.8,14.3,4.8,37.0,55.5,248.4,211.0,91.0,27.9,26.4,2.0,1.2,23.0,31.1,493.8,517.7,493.8,-54.0,0.0,0.0,517.7,False,,Scrambled
813011,21,20001430,1,2021,Tyus Jones,MEM,PG,8,20000021,2021-03-06T03:15:16,32,987.8,1066,11,171.3,387.3,68.2,76.2,132.7,256.1,79.9,38.6,131.2,45.4,26.2,30.9,131.2,23.1,101.8,125.0,5.5,16.5,15.1,225.3,61.7,9.5,43.2,21.6,407.4,400.9,78.4,29.6,45.1,6.6,1.3,15.0,27.2,1055.7,1039.6,1055.7,-83.3,4.8,0.0,1039.6,False,,Scrambled
812945,16,20001431,1,2021,Karl-Anthony Towns,MIN,C,16,20000016,2021-03-06T03:15:16,16,1060.8,807,83,194.4,393.5,76.2,85.3,148.1,270.0,84.7,46.3,123.4,57.9,108.0,118.8,140.3,74.1,196.0,270.0,14.4,41.9,27.5,97.2,21.6,41.7,78.7,92.6,543.1,445.7,94.0,42.5,31.6,3.0,10.1,23.1,42.2,1124.1,1166.9,1124.1,-57.1,20.1,0.0,1166.9,False,,Scrambled
812834,24,20001433,1,2021,Trey Lyles,SA,PF,7,20000024,2021-03-06T03:15:15,19,351.6,480,11,64.8,128.1,78.1,91.0,43.2,71.0,94.0,21.6,57.1,58.3,18.5,29.3,97.5,12.3,106.5,118.8,6.3,36.2,19.9,17.0,11.9,2.4,7.1,17.0,169.7,141.0,92.7,23.9,11.6,1.8,0.6,7.5,20.3,360.9,373.0,360.9,-120.4,2.4,0.0,373.0,False,,Scrambled
812998,1,20001434,1,2021,Raul Neto,WAS,PG,6,20000001,2021-03-06T03:15:16,29,690.0,910,85,135.8,302.4,69.3,80.2,92.6,186.7,76.5,43.2,115.7,57.6,38.6,46.3,128.5,20.1,81.8,101.8,5.4,14.9,14.0,92.6,50.9,4.8,32.4,60.2,353.3,322.8,84.6,24.2,22.0,6.2,0.7,14.1,25.0,744.0,732.9,744.0,-57.1,0.0,0.0,732.9,False,,Scrambled
812985,29,20001437,1,2021,Cameron Payne,PHO,PG,0,20000029,2021-03-06T03:15:16,24,549.0,608,48,94.1,196.0,74.1,88.7,57.1,108.0,81.6,37.0,88.0,65.0,20.1,21.6,143.3,7.1,63.3,67.9,2.1,17.5,14.9,132.7,23.1,11.9,38.6,64.8,245.3,205.5,92.3,27.9,46.7,4.5,2.7,24.4,27.8,579.9,592.5,579.9,118.8,2.4,0.0,592.5,False,,Scrambled
813154,15,20001438,1,2021,Pat Connaughton,MIL,SG,0,20000015,2021-03-06T03:15:17,33,796.5,1074,57,120.4,271.6,68.4,88.6,49.4,91.0,83.6,71.0,180.5,60.6,21.6,26.2,127.1,47.8,169.7,217.6,11.4,24.8,16.3,71.0,33.9,23.1,18.5,80.2,333.3,283.1,90.9,23.3,12.6,3.6,4.5,14.6,18.3,853.6,852.1,853.6,208.3,0.0,0.0,852.1,False,,Scrambled
812904,20,20001441,1,2021,Nikola Jokic,DEN,C,36,20000020,2021-03-06T03:15:16,36,3031.8,1995,32,584.8,1030.7,87.5,94.0,498.4,824.0,93.4,86.4,206.8,64.5,251.5,285.5,135.9,155.8,456.7,612.6,14.0,39.8,27.1,476.8,89.5,35.5,175.9,165.1,1507.5,1156.3,100.6,55.3,62.1,5.3,4.1,20.4,45.6,3156.8,3288.5,3156.8,328.7,49.4,13.9,3288.5,False,,Scrambled
812023,27,20001447,1,2021,Montrezl Harrell,LAL,PF,1,20000027,2021-03-06T03:15:15,37,1413.5,1373,59,322.5,515.4,96.6,96.6,322.5,506.1,98.3,0.0,14.3,0.0,143.5,189.8,116.7,137.3,229.9,367.2,17.6,28.4,23.1,60.2,37.0,41.7,63.3,118.8,788.5,598.9,101.7,39.3,10.8,3.1,6.3,14.7,32.5,1492.2,1472.8,1492.2,111.1,9.5,0.0,1472.8,False,,Scrambled
812893,25,20001449,1,2021,Boban Marjanovic,DAL,C,1,20000025,2021-03-06T03:15:16,18,258.8,216,86,55.5,111.1,77.2,77.2,55.5,104.9,81.6,0.0,9.5,0.0,15.4,21.6,110.2,41.7,67.9,109.6,32.5,52.2,42.4,7.1,2.4,2.4,12.3,24.7,126.5,120.6,81.2,35.8,8.7,0.8,1.6,14.3,41.8,261.8,272.7,261.8,27.8,2.4,0.0,272.7,False,,Scrambled
812026,26,20001455,1,2021,Kevon Looney,GS,SF,10,20000026,2021-03-06T03:15:15,27,501.6,619,29,67.9,114.2,91.8,93.8,64.8,104.9,95.4,4.8,14.3,51.4,24.7,32.4,117.6,74.1,100.3,174.4,19.6,26.0,22.8,66.3,15.4,12.3,26.2,77.2,163.6,128.4,98.6,26.0,22.2,2.8,4.2,26.2,16.4,529.4,525.0,529.4,88.0,0.0,0.0,525.0,False,,Scrambled
812802,12,20001457,1,2021,Larry Nance Jr.,CLE,PF,18,20000012,2021-03-06T03:15:15,19,753.4,980,7,108.0,223.7,74.5,87.3,71.0,126.5,86.6,37.0,97.2,58.8,18.5,32.4,88.1,41.7,157.4,199.0,11.1,28.7,17.7,94.1,57.1,15.4,43.2,63.3,271.6,238.0,88.1,23.2,21.1,6.9,3.4,23.7,19.3,826.0,808.1,826.0,-63.3,4.8,0.0,808.1,False,,Scrambled
813128,16,20001458,1,2021,D'Angelo Russell,MIN,PG,19,20000016,2021-03-06T03:15:17,20,939.5,900,14,214.5,503.0,65.7,79.5,123.4,274.7,69.3,91.0,228.4,61.6,74.1,98.8,115.7,13.9,66.3,80.2,3.7,12.7,11.3,155.8,33.9,15.4,83.3,60.2,594.1,546.5,83.9,32.0,45.3,4.3,3.4,20.4,45.5,988.9,1033.0,988.9,-304.0,2.4,0.0,1033.0,False,,Scrambled
813012,29,20001460,1,2021,Devin Booker,PHO,SG,31,20000029,2021-03-06T03:15:16,31,1669.7,1619,65,438.2,884.1,76.5,85.0,341.0,615.7,85.5,97.2,268.5,55.9,217.6,259.2,129.5,14.3,165.1,174.4,1.5,17.2,14.3,211.4,43.2,12.3,158.9,143.5,1191.2,998.2,92.1,34.7,33.4,3.1,1.6,21.2,49.5,1725.2,1808.8,1725.2,228.4,2.4,0.0,1808.8,False,,Scrambled
812881,25,20001461,1,2021,Willie Cauley-Stein,DAL,C,10,20000025,2021-03-06T03:15:16,31,657.3,827,80,108.0,172.8,96.4,96.4,106.5,163.6,100.4,2.4,14.3,25.8,47.8,74.1,99.7,60.2,155.8,216.0,12.3,31.4,22.0,37.0,15.4,35.5,24.7,112.6,265.4,205.4,99.8,25.0,15.0,2.2,9.6,16.5,19.0,708.2,683.5,708.2,89.5,2.4,0.0,683.5,False,,Scrambled
812061,26,20001503,1,2021,Brad Wanamaker,GS,PG,0,20000026,2021-03-06T03:15:15,37,663.3,923,54,89.5,250.0,55.2,60.9,69.4,163.6,65.6,20.1,86.4,35.8,75.6,84.9,137.5,12.3,83.3,95.7,3.4,14.5,13.0,152.8,40.1,14.3,54.0,78.7,274.7,287.3,73.8,18.5,33.7,4.8,2.1,24.4,24.2,712.7,705.2,712.7,-30.9,0.0,0.0,705.2,False,,Scrambled
812826,20,20001517,1,2021,Greg Whittington,DEN,SF,0,20000020,2021-03-06T03:15:15,2,0.0,12,12,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,-14.9,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,10.8,0.0,0.0,0.0,False,,Scrambled
813083,15,20001521,1,2021,Thanasis Antetokounmpo,MIL,SF,0,20000015,2021-03-06T03:15:16,26,250.0,349,74,40.1,66.3,93.4,96.9,37.0,52.5,108.9,4.8,13.9,34.3,14.3,20.1,71.3,40.1,44.7,84.9,19.0,20.1,19.5,27.8,12.3,14.3,29.3,50.9,92.6,75.2,95.5,20.1,15.2,4.0,5.6,43.3,19.4,271.6,270.4,271.6,-75.6,0.0,0.0,270.4,False,,Scrambled
813116,13,20001525,1,2021,T.J. McConnell,IND,PG,2,20000013,2021-03-06T03:15:17,32,1187.2,1250,10,154.3,293.2,81.2,83.6,145.0,263.9,84.9,14.3,29.3,48.8,13.9,27.8,77.2,33.9,146.6,180.5,7.3,20.4,12.5,333.3,97.2,18.5,92.6,77.2,331.7,305.4,83.8,28.8,55.3,8.9,3.0,35.9,21.4,1302.9,1254.1,1302.9,57.1,4.8,2.4,1254.1,False,,Scrambled
814718,22,20001527,1,2021,Christian Wood,HOU,PF,17,20000022,2021-03-06T03:15:17,17,1032.0,818,34,229.9,412.0,86.1,95.4,180.5,294.7,94.6,49.4,117.3,65.0,67.9,98.8,106.2,47.8,220.6,268.5,14.2,45.9,26.9,33.9,24.7,40.1,47.8,49.4,577.1,455.4,97.8,44.3,12.3,3.4,10.2,14.7,40.7,1096.8,1114.8,1096.8,66.3,13.9,0.0,1114.8,False,,Scrambled
812015,27,20001573,1,2021,Quinn Cook,LAL,PG,0,20000027,2021-03-06T03:15:15,16,73.3,96,12,18.5,40.1,71.3,83.0,10.8,20.1,83.0,11.9,20.1,59.4,9.5,11.9,123.4,0.0,11.9,11.9,0.0,13.7,10.7,11.9,2.4,2.4,7.1,4.8,50.9,43.5,90.9,26.1,18.7,1.9,3.3,14.8,33.9,76.4,79.9,76.4,-6.2,0.0,0.0,79.9,False,,Scrambled
813026,29,20001597,1,2021,Dario Saric,PHO,PF,0,20000029,2021-03-06T03:15:16,17,497.8,474,20,106.5,220.6,74.5,86.3,71.0,126.5,86.6,35.5,94.1,58.2,52.5,57.1,141.8,21.6,83.3,104.9,12.5,29.6,19.1,33.9,21.6,7.1,32.4,50.9,300.9,245.8,94.3,35.3,17.0,5.4,2.1,18.0,40.6,524.0,537.0,524.0,242.3,0.0,0.0,537.0,False,,Scrambled
813103,14,20001623,1,2021,Rodney McGruder,DET,SG,0,20000014,2021-03-06T03:15:16,12,144.1,177,11,33.9,66.3,79.0,93.4,21.6,41.7,80.1,12.3,24.7,77.2,11.9,14.3,128.5,9.5,12.3,18.5,8.9,12.4,13.8,18.5,9.5,2.4,14.3,12.3,88.0,70.4,96.6,29.2,26.8,4.1,1.9,17.9,30.4,151.8,155.8,151.8,-21.6,0.0,0.0,155.8,False,,Scrambled
813013,5,20001630,1,2021,Khem Birch,ORL,C,1,20000005,2021-03-06T03:15:16,35,863.9,1083,49,117.3,236.1,76.7,78.7,111.1,216.0,79.3,9.5,20.1,47.5,78.7,106.5,114.0,138.9,149.7,288.5,19.9,23.0,21.4,57.1,32.4,38.6,29.3,83.3,319.4,282.9,87.0,26.7,11.6,3.5,7.9,14.5,19.3,934.9,900.7,934.9,-142.0,4.8,0.0,900.7,False,,Scrambled
812882,7,20001661,1,2021,Ben Simmons,PHI,PG,31,20000007,2021-03-06T03:15:16,31,1826.9,1622,25,296.3,512.3,89.2,89.6,293.2,501.5,90.3,4.8,10.8,44.1,172.8,257.7,103.5,83.3,294.7,378.0,13.8,29.7,19.7,364.1,75.6,33.9,160.5,148.1,768.4,625.7,94.7,36.1,51.7,5.3,4.4,31.5,31.9,1936.5,1960.0,1936.5,260.8,17.0,7.1,1960.0,False,,Scrambled
813139,20,20001666,1,2021,Jamal Murray,DEN,PG,34,20000020,2021-03-06T03:15:17,34,1799.8,1858,20,421.2,865.6,75.1,87.5,282.4,516.9,84.2,138.9,348.7,61.4,160.5,189.8,130.5,37.0,182.1,219.1,5.5,17.0,10.4,240.7,60.2,17.0,120.4,112.6,1141.8,949.1,92.9,33.9,30.3,3.8,2.1,17.4,39.3,1876.9,1940.3,1876.9,359.5,0.0,0.0,1940.3,False,,Scrambled
812955,12,20001667,1,2021,Thon Maker,CLE,C,0,20000012,2021-03-06T03:15:16,8,102.8,117,45,15.4,27.8,85.8,85.8,15.4,24.7,96.4,0.0,4.8,0.0,15.4,17.0,140.3,12.3,15.4,27.8,17.7,23.3,20.5,9.5,4.8,9.5,7.1,10.8,46.3,35.2,100.6,31.8,11.8,3.1,11.3,17.9,22.7,112.0,106.5,112.0,-27.8,0.0,0.0,106.5,False,,Scrambled
812778,1,20001668,1,2021,Davis Bertans,WAS,SF,3,20000001,2021-03-06T03:15:15,30,825.2,1207,66,154.3,398.1,59.9,86.1,18.5,44.7,63.9,135.8,353.3,59.3,89.5,104.9,131.6,21.6,123.4,145.0,4.4,16.9,15.0,43.2,29.3,10.8,27.8,115.7,533.9,444.3,92.7,22.1,11.6,2.7,1.8,14.0,25.1,865.3,914.2,865.3,0.0,0.0,0.0,914.2,False,,Scrambled
813042,3,20001670,1,2021,Kris Dunn,ATL,PG,0,20000003,2021-03-06T02:21:29,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
812970,23,20001671,1,2021,Brandon Ingram,NO,SF,36,20000023,2021-03-06T03:15:16,36,2103.1,1935,52,472.2,999.9,72.8,82.9,341.0,654.2,80.4,131.2,345.6,58.5,253.1,285.5,136.7,33.9,251.5,285.5,4.6,22.4,12.7,265.4,38.6,43.2,129.6,109.6,1328.5,1125.5,91.0,37.5,33.0,2.3,5.3,15.9,42.9,2184.9,2257.0,2184.9,-24.7,9.5,0.0,2257.0,False,,Scrambled
812860,9,20001672,1,2021,Jaylen Brown,BOS,SG,33,20000009,2021-03-06T03:15:16,33,1913.8,1720,45,470.6,950.5,76.4,85.9,353.3,648.1,84.1,117.3,302.4,59.9,199.0,257.7,119.1,57.1,226.8,283.9,8.8,23.2,14.3,199.0,55.5,24.7,143.5,148.1,1257.5,1063.9,91.2,37.6,30.8,3.8,3.2,18.3,46.8,1994.0,2067.6,1994.0,50.9,9.5,0.0,2067.6,False,,Scrambled
813140,30,20001673,1,2021,Buddy Hield,SAC,SG,36,20000030,2021-03-06T03:15:17,36,1498.9,1933,34,305.5,782.3,60.3,81.6,89.5,211.4,65.3,216.0,570.9,58.3,83.3,98.8,130.2,18.5,231.4,250.0,2.5,21.1,11.1,175.9,44.7,17.0,98.8,148.1,910.4,825.8,85.0,22.2,19.2,2.6,1.8,16.5,31.6,1560.6,1671.1,1560.6,-194.4,2.4,0.0,1671.1,False,,Scrambled
812018,26,20001674,1,2021,Marquese Chriss,GS,PF,0,20000026,2021-03-06T03:15:15,2,51.8,40,66,11.9,21.6,55.1,66.2,9.5,13.9,68.5,2.4,11.9,30.9,4.8,9.5,77.2,7.1,15.4,20.1,18.4,60.1,39.4,4.8,0.0,4.8,4.8,7.1,20.1,24.3,62.6,25.1,17.3,0.0,10.3,17.4,43.6,54.9,55.2,54.9,-38.6,0.0,0.0,55.2,False,,Scrambled
812883,16,20001678,1,2021,Malik Beasley,MIN,SG,32,20000016,2021-03-06T03:15:16,33,1533.9,1685,52,385.8,848.6,70.2,86.4,206.8,407.4,78.4,179.0,441.3,62.6,94.1,111.1,130.7,41.7,194.4,236.1,6.0,19.9,11.5,125.0,41.7,14.3,83.3,83.3,1044.6,897.5,89.8,31.0,19.1,2.8,1.1,13.1,37.8,1584.8,1676.9,1584.8,-220.6,0.0,0.0,1676.9,False,,Scrambled
813014,24,20001679,1,2021,Dejounte Murray,SA,PG,32,20000024,2021-03-06T03:15:16,32,1680.3,1529,68,319.4,700.5,70.4,76.1,266.9,538.5,76.5,52.5,162.0,50.0,86.4,106.5,125.3,29.3,317.9,347.2,4.7,33.9,18.2,265.4,80.2,7.1,81.8,103.4,777.7,747.4,80.2,32.5,41.0,6.0,0.6,15.2,36.3,1765.2,1788.0,1765.2,112.6,12.3,4.8,1788.0,False,,Scrambled
812044,12,20001680,1,2021,Taurean Prince,CLE,SF,10,20000012,2021-03-06T03:15:15,29,751.1,955,48,121.9,320.9,58.6,72.7,61.7,165.1,57.7,60.2,155.8,59.6,69.4,81.8,131.0,23.1,137.3,160.5,6.3,25.6,14.6,77.2,29.3,29.3,47.8,81.8,373.4,356.9,80.7,21.2,18.1,3.6,6.6,18.2,28.4,809.8,813.2,809.8,-143.5,0.0,0.0,813.2,False,,Scrambled
812803,10,20001682,1,2021,Patrick McCaw,TOR,SG,0,20000010,2021-03-06T03:15:15,3,11.1,29,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.4,13.2,0.0,6.8,9.5,0.0,0.0,0.0,7.1,0.0,0.0,0.0,15.4,38.2,0.0,0.0,0.0,0.0,11.1,11.2,11.1,-23.1,0.0,0.0,11.2,False,,Scrambled
813072,13,20001683,1,2021,Domantas Sabonis,IND,C,35,20000013,2021-03-06T03:15:16,35,2322.7,1970,57,422.8,805.4,81.0,85.8,373.4,657.3,87.6,49.4,148.1,51.4,226.8,317.9,110.2,140.4,459.8,600.2,12.3,40.6,26.5,325.6,55.5,32.4,183.6,185.2,1121.8,945.3,91.5,37.1,39.0,3.2,3.4,25.1,38.5,2410.6,2536.3,2410.6,-135.8,38.6,9.5,2536.3,False,,Scrambled
813155,24,20001687,1,2021,Jakob Poeltl,SA,C,14,20000024,2021-03-06T03:15:17,32,1048.9,1156,49,149.7,245.3,94.1,94.1,149.7,245.3,94.1,0.0,0.0,0.0,23.1,72.5,49.2,146.6,214.5,361.1,20.0,30.2,25.1,89.5,30.9,77.2,57.1,108.0,322.5,277.2,89.8,28.0,16.3,3.0,13.8,26.3,19.4,1156.9,1104.8,1156.9,183.6,9.5,0.0,1104.8,False,,Scrambled
812971,27,20001689,1,2021,Damian Jones,LAL,C,1,20000027,2021-03-06T03:15:16,17,125.9,191,2,20.1,32.4,95.5,95.5,20.1,30.9,100.3,0.0,2.4,0.0,12.3,20.1,94.9,13.9,21.6,35.5,12.8,19.2,16.0,9.5,2.4,13.9,14.3,38.6,52.5,41.2,99.1,17.8,10.2,0.9,15.1,28.3,17.8,141.3,132.3,141.3,-55.5,0.0,0.0,132.3,False,,Scrambled
813073,10,20001690,1,2021,Deandre Bembry,TOR,SF,5,20000010,2021-03-06T03:15:16,27,437.1,684,10,75.6,132.7,88.0,95.0,63.3,98.8,98.9,12.3,33.9,56.2,21.6,30.9,108.0,17.0,66.3,83.3,6.4,17.2,10.5,81.8,23.1,12.3,41.7,67.9,185.2,146.3,97.5,19.2,25.7,3.9,4.4,34.2,18.5,472.6,468.3,472.6,11.9,0.0,0.0,468.3,False,,Scrambled
812029,8,20001692,1,2021,Timothe Luwawu-Cabarrot,BKN,SG,6,20000008,2021-03-06T03:15:15,34,676.6,1031,51,132.7,341.0,60.0,78.2,50.9,115.7,67.9,81.8,225.3,56.0,30.9,40.1,118.7,27.8,95.7,123.4,7.6,15.2,10.4,66.3,37.0,11.9,38.6,97.2,378.0,358.7,81.3,18.1,12.8,4.1,1.5,15.0,25.9,721.4,743.0,721.4,-6.2,0.0,0.0,743.0,False,,Scrambled
813049,11,20001693,1,2021,Denzel Valentine,CHI,SF,3,20000011,2021-03-06T03:15:16,30,765.9,912,11,143.5,382.7,57.9,73.4,67.9,165.1,63.4,75.6,217.6,53.7,14.3,14.3,154.3,18.5,169.7,188.2,5.5,31.3,17.7,83.3,33.9,2.4,27.8,55.5,371.9,386.7,74.2,21.7,19.2,4.2,0.3,10.3,30.1,801.4,827.0,801.4,123.4,0.0,0.0,827.0,False,,Scrambled
812068,28,20001694,1,2021,Ivica Zubac,LAC,C,1,20000028,2021-03-06T03:15:15,38,1147.5,1162,39,185.2,280.8,101.7,101.7,185.2,279.3,102.3,0.0,2.4,0.0,109.6,132.7,127.5,138.9,271.6,410.4,21.2,39.4,30.5,66.3,21.6,46.3,60.2,145.0,479.9,339.2,109.1,34.2,12.4,2.2,8.3,23.2,23.6,1215.4,1214.3,1215.4,26.2,10.8,0.0,1214.3,False,,Scrambled
812770,16,20001697,1,2021,Juan Hernangomez,MIN,PF,6,20000016,2021-03-06T03:15:15,17,331.7,418,35,55.5,138.9,61.7,75.5,30.9,57.1,83.5,24.7,81.8,46.6,20.1,29.3,105.5,20.1,95.7,115.7,11.6,39.5,22.7,15.4,14.3,4.8,10.8,21.6,155.8,151.8,79.2,21.8,12.6,2.5,1.4,10.2,25.2,344.1,355.3,344.1,-52.5,0.0,0.0,355.3,False,,Scrambled
812956,13,20001701,1,2021,Malcolm Brogdon,IND,PG,34,20000013,2021-03-06T03:15:16,34,1934.3,1869,29,425.9,950.5,69.1,79.5,299.3,615.7,75.0,126.5,334.8,58.3,134.2,149.7,138.4,41.7,202.1,243.8,6.0,18.8,11.3,327.1,61.7,12.3,109.6,98.8,1112.5,1016.3,84.4,33.6,42.2,3.8,1.4,15.0,40.5,2008.4,2069.2,2008.4,-24.7,4.8,0.0,2069.2,False,,Scrambled
812957,16,20001706,1,2021,Jake Layman,MIN,SF,4,20000016,2021-03-06T03:15:16,24,412.6,572,79,91.0,177.4,79.2,88.6,67.9,104.9,99.8,23.1,72.5,49.2,32.4,41.7,120.0,10.8,46.3,57.1,4.5,13.9,12.6,24.7,30.9,17.0,26.2,41.7,237.6,195.8,93.5,24.5,15.3,6.1,5.8,18.2,25.1,460.4,440.1,460.4,-123.4,0.0,0.0,440.1,False,,Scrambled
812035,13,20001707,1,2021,Caris Levert,IND,SG,4,20000013,2021-03-06T03:15:15,12,624.0,514,62,134.2,308.6,67.1,75.6,100.3,211.4,73.1,33.9,97.2,53.9,40.1,52.5,118.0,15.4,64.8,80.2,8.0,21.9,13.5,111.1,20.1,14.3,40.1,30.9,342.5,331.7,79.6,36.7,54.9,4.5,3.7,16.6,48.6,653.3,669.7,653.3,72.5,4.8,0.0,669.7,False,,Scrambled
812946,17,20001708,1,2021,Georges Niang,UTA,SF,0,20000017,2021-03-06T03:15:16,36,507.0,741,63,111.1,257.7,66.5,86.9,41.7,77.2,83.3,69.4,180.5,59.4,11.9,11.9,154.3,18.5,101.8,120.4,6.6,21.8,13.4,37.0,17.0,7.1,35.5,84.9,299.3,261.1,88.6,18.7,10.9,2.7,1.2,18.5,26.7,528.6,565.5,528.6,208.3,0.0,0.0,565.5,False,,Scrambled
812835,10,20001710,1,2021,Pascal Siakam,TOR,PF,30,20000010,2021-03-06T03:15:15,30,1747.1,1659,40,342.5,756.1,69.9,75.6,287.0,567.8,77.9,55.5,188.2,45.5,188.2,229.9,126.4,89.5,256.1,345.6,13.9,27.3,17.9,220.6,54.0,32.4,100.3,143.5,928.9,857.2,83.6,32.8,33.0,3.8,4.7,16.2,38.7,1833.5,1863.2,1833.5,104.9,12.3,2.4,1863.2,False,,Scrambled
813084,29,20001721,1,2021,Abdel Nader,PHO,SF,0,20000029,2021-03-06T03:15:16,19,326.7,421,20,67.9,138.9,75.5,85.8,47.8,88.0,83.9,20.1,50.9,60.8,30.9,38.6,123.4,7.1,66.3,71.0,3.0,26.5,14.5,23.1,14.3,10.8,20.1,37.0,186.7,155.8,92.4,23.9,11.9,2.6,5.5,17.6,28.9,346.7,350.3,346.7,52.5,0.0,0.0,350.3,False,,Scrambled
812861,7,20001722,1,2021,Furkan Korkmaz,PHI,SG,3,20000007,2021-03-06T03:15:16,25,493.3,719,89,106.5,277.7,59.1,75.5,46.3,103.4,69.1,60.2,174.4,53.2,37.0,46.3,123.4,11.9,86.4,94.1,2.9,19.6,11.0,32.4,23.1,9.5,37.0,46.3,310.1,298.1,80.4,18.2,15.2,3.6,1.8,17.0,30.6,522.6,546.6,522.6,37.0,0.0,0.0,546.6,False,,Scrambled
823187,12,20001732,1,2021,Yogi Ferrell,CLE,PG,0,20000012,2021-03-06T03:15:17,2,61.6,62,45,12.3,32.4,58.8,73.4,11.9,18.5,64.3,7.1,13.9,51.4,0.0,4.8,0.0,7.1,9.5,10.8,12.6,17.6,15.0,11.9,7.1,2.4,7.1,9.5,29.3,33.8,66.7,23.4,30.9,8.8,5.3,18.6,41.2,67.7,66.7,67.7,-17.0,0.0,0.0,66.7,False,,Scrambled
812947,10,20001733,1,2021,Fred Vanvleet,TOR,PG,34,20000010,2021-03-06T03:15:16,34,2009.3,1926,63,348.7,871.8,61.7,77.3,172.8,412.0,64.7,175.9,459.8,59.1,182.1,203.7,137.9,35.5,197.5,233.0,4.7,18.1,10.4,345.6,89.5,41.7,106.5,128.1,1055.4,961.4,84.7,33.2,42.8,5.4,5.3,15.4,37.2,2140.4,2169.1,2140.4,175.9,7.1,0.0,2169.1,False,,Scrambled
812848,3,20001745,1,2021,Bogdan Bogdanovic,ATL,SG,2,20000003,2021-03-06T03:15:16,11,283.3,384,12,54.0,140.4,59.4,77.9,18.5,37.0,77.2,35.5,103.4,52.9,15.4,17.0,140.3,4.8,55.5,58.6,2.1,24.3,12.9,37.0,9.5,4.8,20.1,32.4,158.9,147.9,82.7,19.3,21.9,1.9,1.7,18.4,29.0,292.6,314.0,292.6,-21.6,0.0,0.0,314.0,False,,Scrambled
